algorithm,episode,return,steps,success,epsilon,wall_hits,penalty_entries,locked_door_attempts,gate_blocks,key_collected,door_crossings,seed,epsilon_schedule,reward_mode
q_learning,230,-332.8199999999998,441,0,0.7929145500037911,117,7,0,0,1,1,5,linear,shaping
q_learning,231,-346.5799999999998,441,0,0.7920141784820683,95,13,0,0,1,3,5,linear,shaping
q_learning,232,-347.8100000000007,441,0,0.7911138069603457,119,8,0,2,1,3,5,linear,shaping
q_learning,233,-249.02000000000007,441,0,0.7902134354386231,78,4,0,0,1,4,5,linear,shaping
q_learning,234,-292.9999999999997,441,0,0.7893130639169005,103,4,0,0,1,6,5,linear,shaping
q_learning,235,-188.13999999999982,352,1,0.7884126923951777,94,9,0,0,1,1,5,linear,shaping
q_learning,236,-249.38999999999982,441,0,0.7875123208734551,90,2,0,0,1,2,5,linear,shaping
q_learning,237,-229.5600000000002,441,0,0.7866119493517325,74,2,0,0,1,0,5,linear,shaping
q_learning,238,-224.42999999999992,441,0,0.7857115778300099,78,2,0,0,1,2,5,linear,shaping
q_learning,239,-221.81999999999974,441,0,0.7848112063082873,70,2,0,0,1,0,5,linear,shaping
q_learning,240,23.12999999999994,133,1,0.7839108347865645,27,5,0,0,1,1,5,linear,shaping
q_learning,241,72.57,81,1,0.7830104632648419,15,3,0,0,1,1,5,linear,shaping
q_learning,242,-335.9300000000006,441,0,0.7821100917431193,95,13,0,0,1,0,5,linear,shaping
q_learning,243,-254.33999999999972,441,0,0.7812097202213966,91,2,0,0,1,1,5,linear,shaping
q_learning,244,-302.7800000000001,441,0,0.7803093486996739,106,6,0,0,1,2,5,linear,shaping
q_learning,245,-288.5699999999998,441,0,0.7794089771779513,96,5,0,0,1,11,5,linear,shaping
q_learning,246,-144.37999999999994,310,1,0.7785086056562287,86,7,0,0,1,2,5,linear,shaping
q_learning,247,-353.06000000000125,441,0,0.7776082341345061,146,5,0,0,1,0,5,linear,shaping
q_learning,248,3.7699999999999534,149,1,0.7767078626127834,49,2,0,0,1,3,5,linear,shaping
q_learning,249,-288.82000000000016,441,0,0.7758074910910607,96,5,0,0,1,2,5,linear,shaping
q_learning,250,-197.6000000000007,417,1,0.7749071195693381,117,5,0,0,1,1,5,linear,shaping
q_learning,251,-305.0800000000008,441,0,0.7740067480476154,95,6,0,4,1,2,5,linear,shaping
q_learning,252,-311.6399999999994,441,0,0.7731063765258928,116,6,0,0,1,0,5,linear,shaping
q_learning,253,75.11000000000001,100,1,0.7722060050041701,16,2,0,0,1,1,5,linear,shaping
q_learning,254,-63.98999999999977,193,1,0.7713056334824475,56,8,0,1,1,1,5,linear,shaping
q_learning,255,-86.14999999999996,267,1,0.7704052619607249,55,9,0,0,1,3,5,linear,shaping
q_learning,256,-20.389999999999944,195,1,0.7695048904390023,51,3,0,0,1,3,5,linear,shaping
q_learning,257,-268.09000000000003,441,0,0.7686045189172795,104,1,0,0,1,6,5,linear,shaping
q_learning,258,-320.2600000000001,441,0,0.7677041473955569,93,11,0,0,1,0,5,linear,shaping
q_learning,259,-239.03000000000006,441,0,0.7668037758738343,78,3,0,0,1,0,5,linear,shaping
q_learning,260,14.329999999999956,130,1,0.7659034043521116,46,2,0,0,1,4,5,linear,shaping
q_learning,261,-406.3200000000005,441,0,0.765003032830389,117,18,0,0,1,0,5,linear,shaping
q_learning,262,-8.039999999999992,190,1,0.7641026613086663,54,1,0,0,1,1,5,linear,shaping
q_learning,263,-233.78999999999996,441,0,0.7632022897869437,74,3,0,0,1,0,5,linear,shaping
q_learning,264,-325.8600000000002,441,0,0.7623019182652211,108,8,0,0,1,3,5,linear,shaping
q_learning,265,-75.32999999999988,276,1,0.7614015467434985,73,2,0,1,1,6,5,linear,shaping
q_learning,266,-110.34999999999978,396,1,0.7605011752217757,72,4,0,0,1,7,5,linear,shaping
