algorithm,lambda,episode,return,steps,success,epsilon,wall_hits,penalty_entries,gate_blocks,seed,lambda_label
sarsa_lambda,0.7,1072,119.42,29,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1073,122.73,36,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1074,118.39,35,1,0.05,7,1,0,5,lambda=0.7
sarsa_lambda,0.7,1075,121.87,38,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1076,124.71000000000001,33,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1077,109.46000000000001,44,1,0.05,10,1,0,5,lambda=0.7
sarsa_lambda,0.7,1078,110.77000000000001,33,1,0.05,3,3,0,5,lambda=0.7
sarsa_lambda,0.7,1079,124.73,36,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1080,127.07000000000002,42,1,0.05,4,0,0,5,lambda=0.7
sarsa_lambda,0.7,1081,122.98,34,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1082,123.66000000000001,32,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1083,92.55000000000001,64,1,0.05,11,2,1,5,lambda=0.7
sarsa_lambda,0.7,1084,122.64000000000001,31,1,0.05,4,1,1,5,lambda=0.7
sarsa_lambda,0.7,1085,127.52000000000001,30,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1086,124.98,33,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1087,106.22,37,1,0.05,5,3,0,5,lambda=0.7
sarsa_lambda,0.7,1088,129.37,29,1,0.05,1,1,0,5,lambda=0.7
sarsa_lambda,0.7,1089,111.57000000000001,41,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1090,117.48000000000002,33,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1091,112.99,34,1,0.05,6,2,0,5,lambda=0.7
sarsa_lambda,0.7,1092,99.82000000000001,53,1,0.05,9,2,0,5,lambda=0.7
sarsa_lambda,0.7,1093,124.34000000000002,38,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1094,109.61000000000001,47,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1095,119.68,39,1,0.05,5,1,0,5,lambda=0.7
sarsa_lambda,0.7,1096,116.44,41,1,0.05,6,1,1,5,lambda=0.7
sarsa_lambda,0.7,1097,123.47000000000001,30,1,0.05,0,2,0,5,lambda=0.7
sarsa_lambda,0.7,1098,119.05000000000001,41,1,0.05,4,1,1,5,lambda=0.7
sarsa_lambda,0.7,1099,117.49000000000001,37,1,0.05,7,1,0,5,lambda=0.7
sarsa_lambda,0.7,1100,115.75,43,1,0.05,7,1,0,5,lambda=0.7
sarsa_lambda,0.7,1101,106.80000000000001,57,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1102,113.10000000000001,39,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1103,119.56,34,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1104,119.36000000000001,29,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1105,121.53000000000002,30,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1106,97.01000000000002,69,1,0.05,5,3,0,5,lambda=0.7
sarsa_lambda,0.7,1107,109.07000000000001,47,1,0.05,9,1,0,5,lambda=0.7
sarsa_lambda,0.7,1108,123.76,37,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1109,108.94000000000001,46,1,0.05,6,2,0,5,lambda=0.7
sarsa_lambda,0.7,1110,118.10000000000001,33,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1111,102.25,54,1,0.05,7,2,1,5,lambda=0.7
sarsa_lambda,0.7,1112,118.11,45,1,0.05,5,1,0,5,lambda=0.7
sarsa_lambda,0.7,1113,101.9,42,1,0.05,6,3,0,5,lambda=0.7
sarsa_lambda,0.7,1114,106.17000000000002,44,1,0.05,12,1,0,5,lambda=0.7
sarsa_lambda,0.7,1115,123.72000000000001,40,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1116,116.65,40,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1117,103.7,40,1,0.05,6,3,0,5,lambda=0.7
sarsa_lambda,0.7,1118,117.02000000000001,37,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1119,122.50000000000001,34,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1120,126.56000000000002,29,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1121,116.41000000000001,44,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1122,118.06,33,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1123,120.83,32,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1124,114.92000000000002,38,1,0.05,4,2,0,5,lambda=0.7
sarsa_lambda,0.7,1125,110.13,44,1,0.05,10,1,0,5,lambda=0.7
sarsa_lambda,0.7,1126,103.86000000000001,37,1,0.05,11,2,0,5,lambda=0.7
sarsa_lambda,0.7,1127,124.33,30,1,0.05,3,1,1,5,lambda=0.7
sarsa_lambda,0.7,1128,109.56,39,1,0.05,7,2,0,5,lambda=0.7
sarsa_lambda,0.7,1129,100.97000000000001,41,1,0.05,7,3,0,5,lambda=0.7
sarsa_lambda,0.7,1130,128.43,31,1,0.05,1,1,0,5,lambda=0.7
sarsa_lambda,0.7,1131,116.30000000000001,36,1,0.05,8,1,0,5,lambda=0.7
sarsa_lambda,0.7,1132,129.44,29,1,0.05,1,1,0,5,lambda=0.7
sarsa_lambda,0.7,1133,114.62,42,1,0.05,8,1,0,5,lambda=0.7
sarsa_lambda,0.7,1134,121.19000000000001,48,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1135,124.46000000000001,30,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1136,109.02000000000001,39,1,0.05,3,3,0,5,lambda=0.7
sarsa_lambda,0.7,1137,119.58000000000001,37,1,0.05,4,1,1,5,lambda=0.7
sarsa_lambda,0.7,1138,130.13,27,1,0.05,1,1,0,5,lambda=0.7
sarsa_lambda,0.7,1139,119.04,31,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1140,100.4,35,1,0.05,5,4,0,5,lambda=0.7
sarsa_lambda,0.7,1141,98.33000000000001,50,1,0.05,12,2,0,5,lambda=0.7
sarsa_lambda,0.7,1142,105.61000000000001,63,1,0.05,9,1,0,5,lambda=0.7
sarsa_lambda,0.7,1143,110.79,42,1,0.05,6,2,0,5,lambda=0.7
sarsa_lambda,0.7,1144,125.47000000000001,31,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1145,125.74000000000001,31,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1146,126.22000000000001,34,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1147,106.09,44,1,0.05,8,2,0,5,lambda=0.7
sarsa_lambda,0.7,1148,117.17,27,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1149,109.35000000000001,36,1,0.05,8,2,0,5,lambda=0.7
sarsa_lambda,0.7,1150,96.2,64,1,0.05,14,1,0,5,lambda=0.7
sarsa_lambda,0.7,1151,124.73,36,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1152,123.68,37,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1153,121.55000000000001,28,1,0.05,2,2,0,5,lambda=0.7
sarsa_lambda,0.7,1154,-136.4899999999997,441,0,0.05,24,0,0,5,lambda=0.7
sarsa_lambda,0.7,1155,128.07000000000002,28,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1156,116.31000000000002,37,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1157,128.10000000000002,28,1,0.05,2,1,0,5,lambda=0.7
sarsa_lambda,0.7,1158,122.61,31,1,0.05,5,1,0,5,lambda=0.7
sarsa_lambda,0.7,1159,119.01,36,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1160,113.03,43,1,0.05,13,0,0,5,lambda=0.7
sarsa_lambda,0.7,1161,90.94000000000001,50,1,0.05,16,2,0,5,lambda=0.7
sarsa_lambda,0.7,1162,106.49000000000001,40,1,0.05,8,2,0,5,lambda=0.7
sarsa_lambda,0.7,1163,119.0,34,1,0.05,2,2,0,5,lambda=0.7
sarsa_lambda,0.7,1164,129.22,26,1,0.05,1,1,1,5,lambda=0.7
sarsa_lambda,0.7,1165,110.43,52,1,0.05,7,1,1,5,lambda=0.7
sarsa_lambda,0.7,1166,110.21000000000001,57,1,0.05,5,1,2,5,lambda=0.7
sarsa_lambda,0.7,1167,111.55000000000001,50,1,0.05,6,1,2,5,lambda=0.7
sarsa_lambda,0.7,1168,95.61000000000001,59,1,0.05,11,2,0,5,lambda=0.7
sarsa_lambda,0.7,1169,113.02000000000001,37,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1170,116.55000000000001,32,1,0.05,4,2,0,5,lambda=0.7
sarsa_lambda,0.7,1171,112.27000000000001,36,1,0.05,6,2,0,5,lambda=0.7
sarsa_lambda,0.7,1172,119.24000000000001,29,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1173,120.58000000000001,40,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1174,115.73,41,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1175,116.10000000000001,32,1,0.05,4,2,0,5,lambda=0.7
sarsa_lambda,0.7,1176,125.76,31,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1177,115.89,34,1,0.05,4,2,0,5,lambda=0.7
sarsa_lambda,0.7,1178,112.15,41,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1179,118.21000000000001,46,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1180,118.38000000000001,33,1,0.05,3,2,0,5,lambda=0.7
sarsa_lambda,0.7,1181,81.88000000000001,49,1,0.05,9,5,0,5,lambda=0.7
sarsa_lambda,0.7,1182,119.53,36,1,0.05,6,1,0,5,lambda=0.7
sarsa_lambda,0.7,1183,106.22,46,1,0.05,12,1,0,5,lambda=0.7
sarsa_lambda,0.7,1184,119.97000000000001,41,1,0.05,5,1,0,5,lambda=0.7
sarsa_lambda,0.7,1185,112.89,37,1,0.05,5,2,0,5,lambda=0.7
sarsa_lambda,0.7,1186,112.26,36,1,0.05,6,2,0,5,lambda=0.7
sarsa_lambda,0.7,1187,112.52000000000001,44,1,0.05,8,1,0,5,lambda=0.7
sarsa_lambda,0.7,1188,130.34,27,1,0.05,1,1,0,5,lambda=0.7
sarsa_lambda,0.7,1189,123.88000000000001,35,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1190,124.77000000000001,30,1,0.05,4,1,0,5,lambda=0.7
sarsa_lambda,0.7,1191,126.09,31,1,0.05,3,1,0,5,lambda=0.7
sarsa_lambda,0.7,1192,123.59,29,1,0.05,5,1,0,5,lambda=0.7
sarsa_lambda,0.7,1193,115.79,34,1,0.05,4,2,0,5,lambda=0.7
sarsa_lambda,0.7,1194,104.07000000000001,43,1,0.05,9,2,0,5,lambda=0.7
sarsa_lambda,0.7,1195,111.74000000000001,38,1,0.05,6,2,0,5,lambda=0.7
sarsa_lambda,0.7,1196,106.32000000000001,49,1,0.05,11,1,0,5,lambda=0.7
sarsa_lambda,0.7,1197,118.29,34,1,0.05,2,2,0,5,lambda=0.7
sarsa_lambda,0.7,1198,109.44000000000001,53,1,0.05,8,1,1,5,lambda=0.7
sarsa_lambda,0.7,1199,99.08000000000001,48,1,0.05,12,2,0,5,lambda=0.7
sarsa_lambda,0.7,0,-327.2599999999999,441,0,1.0,135,3,0,15,lambda=0.7
sarsa_lambda,0.7,1,-391.2899999999997,441,0,0.9971647931007296,138,11,0,15,lambda=0.7
sarsa_lambda,0.7,2,-25.809999999999818,143,1,0.9943376245996208,41,8,4,15,lambda=0.7
sarsa_lambda,0.7,3,-442.4400000000012,441,0,0.9915184717061518,180,8,0,15,lambda=0.7
sarsa_lambda,0.7,4,-438.5300000000007,441,0,0.9887073116944165,147,16,0,15,lambda=0.7
sarsa_lambda,0.7,5,-439.80000000000047,441,0,0.9859041219029414,125,21,0,15,lambda=0.7
sarsa_lambda,0.7,6,-126.35999999999989,284,1,0.983108879734503,86,6,0,15,lambda=0.7
sarsa_lambda,0.7,7,-440.0199999999993,441,0,0.9803215626559457,159,13,0,15,lambda=0.7
sarsa_lambda,0.7,8,-411.07999999999976,441,0,0.977542148198,138,13,0,15,lambda=0.7
sarsa_lambda,0.7,9,-533.430000000001,441,0,0.9747706139551015,125,34,0,15,lambda=0.7
sarsa_lambda,0.7,10,-347.8200000000009,441,0,0.9720069375852098,140,5,0,15,lambda=0.7
sarsa_lambda,0.7,11,-477.86000000000104,441,0,0.9692510968096296,148,21,0,15,lambda=0.7
sarsa_lambda,0.7,12,-407.80000000000007,441,0,0.9665030694128295,148,11,0,15,lambda=0.7
sarsa_lambda,0.7,13,-435.3000000000008,441,0,0.9637628332422642,200,3,0,15,lambda=0.7
sarsa_lambda,0.7,14,-394.4300000000006,441,0,0.9610303662081954,164,6,0,15,lambda=0.7
sarsa_lambda,0.7,15,-393.2900000000004,441,0,0.9583056462835134,145,10,0,15,lambda=0.7
sarsa_lambda,0.7,16,-369.9200000000011,441,0,0.9555886515035606,129,10,0,15,lambda=0.7
sarsa_lambda,0.7,17,-413.52000000000027,441,0,0.9528793599659533,154,7,0,15,lambda=0.7
sarsa_lambda,0.7,18,-540.6700000000003,441,0,0.9501777498304054,111,35,0,15,lambda=0.7
sarsa_lambda,0.7,19,-146.5999999999999,229,1,0.947483799318553,100,8,0,15,lambda=0.7
sarsa_lambda,0.7,20,-472.52000000000055,441,0,0.9447974867137781,129,21,6,15,lambda=0.7
sarsa_lambda,0.7,21,-366.03999999999996,441,0,0.9421187903610339,114,13,0,15,lambda=0.7
sarsa_lambda,0.7,22,-387.9700000000007,441,0,0.9394476886666699,119,15,0,15,lambda=0.7
sarsa_lambda,0.7,23,-407.67,441,0,0.9367841600982586,136,14,0,15,lambda=0.7
sarsa_lambda,0.7,24,-285.08999999999986,441,0,0.9341281831844207,102,4,0,15,lambda=0.7
sarsa_lambda,0.7,25,-344.9399999999993,441,0,0.9314797365146533,108,10,0,15,lambda=0.7
sarsa_lambda,0.7,26,-401.5800000000006,441,0,0.9288387987391564,143,7,1,15,lambda=0.7
sarsa_lambda,0.7,27,8.440000000000055,132,1,0.9262053485686611,46,3,0,15,lambda=0.7
sarsa_lambda,0.7,28,-357.76999999999987,441,0,0.9235793647742581,139,6,0,15,lambda=0.7
sarsa_lambda,0.7,29,-374.33000000000084,441,0,0.9209608261872263,156,5,0,15,lambda=0.7
sarsa_lambda,0.7,30,-500.0199999999996,441,0,0.9183497116988625,129,29,0,15,lambda=0.7
sarsa_lambda,0.7,31,-447.5700000000009,441,0,0.9157460002603108,135,20,0,15,lambda=0.7
sarsa_lambda,0.7,32,-315.73000000000087,418,1,0.9131496708823935,134,18,0,15,lambda=0.7
sarsa_lambda,0.7,33,-298.6999999999999,441,0,0.9105607026354413,117,3,0,15,lambda=0.7
sarsa_lambda,0.7,34,-446.5000000000001,441,0,0.9079790746491248,116,24,0,15,lambda=0.7
sarsa_lambda,0.7,35,-420.9700000000003,441,0,0.9054047661122864,136,15,0,15,lambda=0.7
sarsa_lambda,0.7,36,-438.0400000000007,441,0,0.9028377562727725,150,14,0,15,lambda=0.7
sarsa_lambda,0.7,37,-408.82000000000073,441,0,0.9002780244372661,125,15,1,15,lambda=0.7
sarsa_lambda,0.7,38,-425.24999999999994,441,0,0.8977255499711201,128,14,2,15,lambda=0.7
sarsa_lambda,0.7,39,-415.50000000000017,441,0,0.8951803122981906,108,21,0,15,lambda=0.7
sarsa_lambda,0.7,40,-414.35000000000014,441,0,0.8926422909006717,146,10,0,15,lambda=0.7
sarsa_lambda,0.7,41,-305.21000000000004,441,0,0.8901114653189296,99,7,0,15,lambda=0.7
sarsa_lambda,0.7,42,-337.3199999999999,441,0,0.8875878151513377,123,7,0,15,lambda=0.7
sarsa_lambda,0.7,43,-365.4800000000004,441,0,0.8850713200541123,113,13,0,15,lambda=0.7
sarsa_lambda,0.7,44,-324.5700000000003,441,0,0.8825619597411484,135,1,0,15,lambda=0.7
sarsa_lambda,0.7,45,-423.1900000000007,441,0,0.8800597139838567,102,24,0,15,lambda=0.7
sarsa_lambda,0.7,46,-349.8699999999997,441,0,0.8775645626109997,123,6,1,15,lambda=0.7
sarsa_lambda,0.7,47,-347.89000000000067,441,0,0.8750764855085298,149,3,0,15,lambda=0.7
sarsa_lambda,0.7,48,-446.0300000000007,441,0,0.8725954626194267,124,21,0,15,lambda=0.7
sarsa_lambda,0.7,49,-391.2599999999998,441,0,0.870121473943536,131,13,0,15,lambda=0.7
sarsa_lambda,0.7,50,-303.8900000000002,441,0,0.867654499537408,113,5,0,15,lambda=0.7
sarsa_lambda,0.7,51,-423.3300000000003,441,0,0.8651945195141365,132,15,0,15,lambda=0.7
sarsa_lambda,0.7,52,-304.70000000000016,441,0,0.8627415140431991,119,3,0,15,lambda=0.7
sarsa_lambda,0.7,53,-350.13000000000017,441,0,0.8602954633502968,122,9,0,15,lambda=0.7
sarsa_lambda,0.7,54,-176.84999999999997,357,1,0.857856347717195,90,10,1,15,lambda=0.7
sarsa_lambda,0.7,55,-364.67000000000013,441,0,0.8554241474815643,137,7,0,15,lambda=0.7
sarsa_lambda,0.7,56,-296.5500000000001,441,0,0.852998843036822,122,2,0,15,lambda=0.7
sarsa_lambda,0.7,57,-261.769999999999,404,1,0.8505804148319743,116,12,0,15,lambda=0.7
sarsa_lambda,0.7,58,-366.9799999999998,441,0,0.8481688433714584,133,6,1,15,lambda=0.7
sarsa_lambda,0.7,59,-337.7300000000007,441,0,0.8457641092149855,109,10,0,15,lambda=0.7
sarsa_lambda,0.7,60,-388.31999999999965,441,0,0.8433661929773838,115,15,0,15,lambda=0.7
sarsa_lambda,0.7,61,-325.48000000000087,441,0,0.840975075328443,129,4,0,15,lambda=0.7
sarsa_lambda,0.7,62,-279.6,441,0,0.8385907369927572,101,3,0,15,lambda=0.7
sarsa_lambda,0.7,63,-322.40000000000015,441,0,0.8362131587495711,107,9,0,15,lambda=0.7
sarsa_lambda,0.7,64,-287.7999999999997,441,0,0.8338423214326236,113,1,0,15,lambda=0.7
sarsa_lambda,0.7,65,-324.0499999999995,441,0,0.8314782059299942,98,11,0,15,lambda=0.7
sarsa_lambda,0.7,66,-228.78000000000034,441,0,0.8291207931839485,70,3,0,15,lambda=0.7
sarsa_lambda,0.7,67,-386.55000000000007,441,0,0.8267700641907848,146,6,0,15,lambda=0.7
sarsa_lambda,0.7,68,-378.4300000000004,441,0,0.8244260000006809,139,9,0,15,lambda=0.7
sarsa_lambda,0.7,69,-188.66000000000008,441,1,0.8220885817175411,115,3,0,15,lambda=0.7
sarsa_lambda,0.7,70,-342.9400000000002,441,0,0.819757790498844,104,12,0,15,lambda=0.7
sarsa_lambda,0.7,71,-305.43999999999994,441,0,0.817433607555491,111,5,0,15,lambda=0.7
sarsa_lambda,0.7,72,-293.9900000000003,441,0,0.8151160141516541,108,4,0,15,lambda=0.7
sarsa_lambda,0.7,73,-29.190000000000126,170,1,0.8128049916046256,37,9,1,15,lambda=0.7
sarsa_lambda,0.7,74,-417.31000000000006,441,0,0.8105005212846668,139,10,0,15,lambda=0.7
sarsa_lambda,0.7,75,-275.2400000000002,441,0,0.8082025846148582,100,4,0,15,lambda=0.7
sarsa_lambda,0.7,76,-359.1800000000006,441,0,0.8059111630709499,111,12,0,15,lambda=0.7
sarsa_lambda,0.7,77,-273.93,441,0,0.8036262381812121,83,5,0,15,lambda=0.7
sarsa_lambda,0.7,78,-340.66000000000076,441,0,0.801347791526286,118,8,0,15,lambda=0.7
sarsa_lambda,0.7,79,-325.8600000000006,441,0,0.7990758047390356,112,7,0,15,lambda=0.7
sarsa_lambda,0.7,80,-358.6000000000009,441,0,0.7968102595043994,99,15,0,15,lambda=0.7
sarsa_lambda,0.7,81,-114.36999999999985,226,1,0.7945511375592431,70,9,6,15,lambda=0.7
sarsa_lambda,0.7,82,-248.9300000000008,397,1,0.792298420692212,109,15,0,15,lambda=0.7
sarsa_lambda,0.7,83,-305.08,441,0,0.7900520907435843,103,6,0,15,lambda=0.7
sarsa_lambda,0.7,84,-324.39000000000016,441,0,0.7878121296051251,130,4,0,15,lambda=0.7
sarsa_lambda,0.7,85,-284.49,441,0,0.7855785192199398,98,4,0,15,lambda=0.7
sarsa_lambda,0.7,86,-374.5800000000003,441,0,0.7833512415823287,121,12,0,15,lambda=0.7
sarsa_lambda,0.7,87,-464.5199999999991,441,0,0.7811302787376425,138,18,0,15,lambda=0.7
sarsa_lambda,0.7,88,-276.39000000000016,441,0,0.7789156127821365,98,3,0,15,lambda=0.7
sarsa_lambda,0.7,89,-390.7600000000001,441,0,0.7767072258628271,142,9,0,15,lambda=0.7
sarsa_lambda,0.7,90,-245.43999999999997,441,0,0.7745051001773476,96,0,0,15,lambda=0.7
sarsa_lambda,0.7,91,-254.20000000000005,441,0,0.7723092179738047,100,0,0,15,lambda=0.7
sarsa_lambda,0.7,92,-74.76999999999991,227,1,0.7701195615506352,71,4,0,15,lambda=0.7
sarsa_lambda,0.7,93,-362.6900000000002,441,0,0.7679361132564638,119,11,0,15,lambda=0.7
sarsa_lambda,0.7,94,-333.56999999999994,441,0,0.7657588554899601,105,9,0,15,lambda=0.7
sarsa_lambda,0.7,95,-261.91,441,0,0.7635877706996976,100,1,0,15,lambda=0.7
sarsa_lambda,0.7,96,-271.35999999999996,441,0,0.7614228413840113,101,2,0,15,lambda=0.7
sarsa_lambda,0.7,97,-153.65000000000015,377,1,0.7592640500908573,107,2,0,15,lambda=0.7
sarsa_lambda,0.7,98,-106.91000000000012,245,1,0.7571113794176717,91,4,0,15,lambda=0.7
sarsa_lambda,0.7,99,-355.4900000000006,441,0,0.7549648120112306,117,8,4,15,lambda=0.7
sarsa_lambda,0.7,100,-341.5500000000004,441,0,0.7528243305675099,88,15,0,15,lambda=0.7
sarsa_lambda,0.7,101,-357.04,441,0,0.7506899178315463,126,10,0,15,lambda=0.7
sarsa_lambda,0.7,102,-271.0800000000004,441,0,0.7485615565972975,82,6,0,15,lambda=0.7
sarsa_lambda,0.7,103,-371.0700000000002,441,0,0.7464392297075043,96,18,0,15,lambda=0.7
sarsa_lambda,0.7,104,-311.55999999999955,441,0,0.7443229200535514,117,1,2,15,lambda=0.7
sarsa_lambda,0.7,105,-371.1300000000004,441,0,0.7422126105753305,122,12,0,15,lambda=0.7
sarsa_lambda,0.7,106,-298.63,441,0,0.7401082842611019,111,5,0,15,lambda=0.7
sarsa_lambda,0.7,107,-316.57999999999964,441,0,0.7380099241473576,132,2,0,15,lambda=0.7
sarsa_lambda,0.7,108,-363.00000000000006,441,0,0.7359175133186849,139,6,0,15,lambda=0.7
sarsa_lambda,0.7,109,-284.6399999999998,441,0,0.7338310349076299,95,5,0,15,lambda=0.7
sarsa_lambda,0.7,110,-238.09999999999988,441,0,0.731750472094561,87,1,0,15,lambda=0.7
sarsa_lambda,0.7,111,-462.7099999999993,441,0,0.7296758081075342,149,15,1,15,lambda=0.7
sarsa_lambda,0.7,112,-72.51999999999985,233,1,0.7276070262221569,74,4,1,15,lambda=0.7
sarsa_lambda,0.7,113,-348.38999999999965,441,0,0.7255441097614542,126,7,0,15,lambda=0.7
sarsa_lambda,0.7,114,-260.96,441,0,0.7234870420957336,89,3,0,15,lambda=0.7
sarsa_lambda,0.7,115,-368.17000000000013,441,0,0.721435806642451,140,2,3,15,lambda=0.7
sarsa_lambda,0.7,116,-335.91000000000065,441,0,0.7193903868660776,90,14,0,15,lambda=0.7
sarsa_lambda,0.7,117,-380.0700000000006,441,0,0.7173507662779661,134,8,0,15,lambda=0.7
sarsa_lambda,0.7,118,-250.14000000000007,441,0,0.7153169284362179,87,2,0,15,lambda=0.7
sarsa_lambda,0.7,119,-116.55999999999982,312,1,0.7132888569455506,92,3,0,15,lambda=0.7
sarsa_lambda,0.7,120,-244.4400000000004,441,0,0.7112665354571658,83,2,0,15,lambda=0.7
sarsa_lambda,0.7,121,-246.77000000000007,441,0,0.7092499476686175,81,4,0,15,lambda=0.7
sarsa_lambda,0.7,122,-339.5999999999999,441,0,0.7072390773236803,117,7,1,15,lambda=0.7
sarsa_lambda,0.7,123,-124.88999999999977,344,1,0.7052339082122185,80,4,0,15,lambda=0.7
sarsa_lambda,0.7,124,-278.52000000000044,441,0,0.7032344241700558,95,5,0,15,lambda=0.7
sarsa_lambda,0.7,125,-268.78999999999996,441,0,0.7012406090788443,102,2,0,15,lambda=0.7
sarsa_lambda,0.7,126,-328.19000000000005,441,0,0.6992524468659355,109,9,0,15,lambda=0.7
sarsa_lambda,0.7,127,-430.7099999999986,441,0,0.6972699215042495,144,11,0,15,lambda=0.7
sarsa_lambda,0.7,128,-281.6000000000003,441,0,0.6952930170121469,106,2,0,15,lambda=0.7
sarsa_lambda,0.7,129,-331.4499999999997,441,0,0.6933217174532995,100,9,0,15,lambda=0.7
sarsa_lambda,0.7,130,-217.33999999999992,441,0,0.6913560069365619,71,2,0,15,lambda=0.7
sarsa_lambda,0.7,131,-269.4600000000002,441,0,0.6893958696158433,85,5,0,15,lambda=0.7
sarsa_lambda,0.7,132,-297.61,441,0,0.6874412896899799,112,4,0,15,lambda=0.7
sarsa_lambda,0.7,133,-144.86,341,1,0.6854922514026075,89,4,0,15,lambda=0.7
sarsa_lambda,0.7,134,-308.62999999999937,441,0,0.6835487390420344,117,5,0,15,lambda=0.7
sarsa_lambda,0.7,135,-288.9799999999998,441,0,0.6816107369411148,94,6,0,15,lambda=0.7
sarsa_lambda,0.7,136,-294.53000000000014,441,0,0.6796782294771226,95,7,0,15,lambda=0.7
sarsa_lambda,0.7,137,-277.8799999999999,441,0,0.6777512010716252,79,8,0,15,lambda=0.7
sarsa_lambda,0.7,138,-257.3799999999998,441,0,0.6758296361903581,106,0,0,15,lambda=0.7
sarsa_lambda,0.7,139,-347.55000000000007,441,0,0.6739135193430998,104,10,1,15,lambda=0.7
sarsa_lambda,0.7,140,-61.10999999999986,299,1,0.6720028350835466,57,4,0,15,lambda=0.7
sarsa_lambda,0.7,141,-313.0700000000006,441,0,0.6700975680091885,105,7,0,15,lambda=0.7
sarsa_lambda,0.7,142,-244.85999999999993,441,0,0.6681977027611844,91,1,0,15,lambda=0.7
sarsa_lambda,0.7,143,-239.1600000000001,441,0,0.6663032240242392,83,2,0,15,lambda=0.7
sarsa_lambda,0.7,144,-243.52000000000044,415,1,0.6644141165264797,128,8,1,15,lambda=0.7
sarsa_lambda,0.7,145,-309.75999999999965,441,0,0.6625303650393312,119,4,0,15,lambda=0.7
sarsa_lambda,0.7,146,-350.3000000000008,441,0,0.6606519543773954,131,4,1,15,lambda=0.7
sarsa_lambda,0.7,147,-260.3799999999999,441,0,0.6587788693983282,97,1,0,15,lambda=0.7
sarsa_lambda,0.7,148,-368.02999999999963,441,0,0.6569110950027165,139,2,1,15,lambda=0.7
sarsa_lambda,0.7,149,-274.7700000000001,441,0,0.6550486161339576,106,2,0,15,lambda=0.7
sarsa_lambda,0.7,150,-307.83000000000015,441,0,0.6531914177781369,87,10,0,15,lambda=0.7
sarsa_lambda,0.7,151,-360.00000000000034,441,0,0.6513394849639081,118,6,1,15,lambda=0.7
